sentence	aspect	polarity
like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.	service	negative
seriously, this place kicks ass.	misc	positive
food was good and the view of the new york city skyline was terrific even on a foggy rainy day like that of when i went.	food	positive
food was good and the view of the new york city skyline was terrific even on a foggy rainy day like that of when i went.	ambience	positive
also, because it is so thin, it gets cold very quickly and its not that filling.	food	negative
the food is nothing like its menu description.	food	negative
try the pad see ew or chicken with cashew nuts for a memorable and repeatable experience.	food	positive
it's just o.k. pizza.	food	neutral
i loved it and would highly recommend.	misc	positive
i've been here twice now.	misc	neutral
the food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, i thought it was just annoying.	food	neutral
the food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, i thought it was just annoying.	ambience	conflict
the best place to bring kids or any friends who want to do something different.	misc	positive
the service was a bit slow, but they were very friendly.	service	conflict
however, i do not understand the extraordinary hype about this restaurant.	misc	negative
it's a small cute restaurant.	ambience	positive
i will be returning.	misc	positive
leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere.	food	positive
leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere.	ambience	positive
the food is above average for midtown and slightly better than some of the other heartland breweries in the city.	food	positive
this is a must for anyone who loves shabu-shabu.	food	positive
the food was absolutely horrible!	food	negative
food doesn't appear to be cooked on premises but there's a high turnover so its pretty fresh.	food	conflict
restaurant was dirty and unkempt.	ambience	negative
nice place though.	misc	positive
warning: you may find it difficult to dine at other japanese restaurants after a visit to mizu!	misc	positive
similar to other indian restaurants, they use the dinner special to attract customers at the door.	misc	neutral
it is a small restuarant so go early and it will be nice and quiet- go late and it will be packed!	ambience	conflict
the people with carts of food don't understand you because they don't speak english, their job is to give you the delicious food you point at.	misc	neutral
the people with carts of food don't understand you because they don't speak english, their job is to give you the delicious food you point at.	service	negative
the people with carts of food don't understand you because they don't speak english, their job is to give you the delicious food you point at.	food	positive
the crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.	food	positive
not the greatest sushi place, but excellent for a $19.95 all you can eat.	food	neutral
not the greatest sushi place, but excellent for a $19.95 all you can eat.	price	positive
shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.	misc	positive
