sentence	aspect	polarity
everything we had was pretty good, but we have only been there once.	drinks	none
we were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	service	none
we were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	food	none
we were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	price	none
we were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	ambience	none
we were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	restaurant	none
we were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	location	none
we were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	drinks	none
something about them being busy with holiday party's.	service	none
something about them being busy with holiday party's.	food	none
something about them being busy with holiday party's.	price	none
something about them being busy with holiday party's.	ambience	none
something about them being busy with holiday party's.	restaurant	none
something about them being busy with holiday party's.	location	none
something about them being busy with holiday party's.	drinks	none
the sake menu should not be overlooked!	service	none
the sake menu should not be overlooked!	misc	none
the sake menu should not be overlooked!	price	none
the sake menu should not be overlooked!	ambience	none
the sake menu should not be overlooked!	restaurant	none
the sake menu should not be overlooked!	location	none
the sake menu should not be overlooked!	drinks	none
i would highly recommend.	service	none
i would highly recommend.	food	none
i would highly recommend.	price	none
i would highly recommend.	ambience	none
i would highly recommend.	restaurant	none
i would highly recommend.	location	none
i would highly recommend.	drinks	none
this place is great.	service	none
this place is great.	food	none
this place is great.	price	none
this place is great.	ambience	none
this place is great.	restaurant	none
this place is great.	location	none
this place is great.	drinks	none
the drinks are amazing and half off till 8pm.	service	none
the drinks are amazing and half off till 8pm.	misc	none
the drinks are amazing and half off till 8pm.	ambience	none
the drinks are amazing and half off till 8pm.	restaurant	none
the drinks are amazing and half off till 8pm.	location	none
the drinks are amazing and half off till 8pm.	drinks	none
i've been back to nha trang literally a hundred times for the beef cubes - they're that good.	service	none
